term_id,token,term_frequency,document_frequency
20039,birəvana,1,1
20040,birəһm,1,1
20041,bisati,1,1
20042,bisatidə,1,1
20043,bisatını,1,1
20044,bisavad,1,1
20045,bisidqü,1,1
20046,bismdə,1,1
20047,bissəvab,1,1
20048,bisyar,1,1
20049,bisükun,1,1
20050,bisütuni,1,1
20051,bisütunumdur,1,1
20052,bisəbat,1,1
20053,bisərəncam,1,1
20054,bisəvad,1,1
20055,bitaqət,1,1
20056,bitaqətü,1,1
20057,bitibdi,1,1
20058,bitibdir,1,1
20059,bitili,1,1
20060,bitir,1,1
20061,bitirdi,1,1
20062,bitirirəm,1,1
20063,bitirmişlər,1,1
20064,bitişər,1,1
20065,bitkidən,1,1
20066,bitkilərin,1,1
20067,bitmiş,1,1
20068,bitmişsə,1,1
20069,bitmə,1,1
20070,bitmək,1,1
20071,bitsǝ,1,1
20072,bitəcəklər,1,1
20073,bitədbir,1,1
20074,bitəkəllüf,1,1
20075,bitərbiyət,1,1
20076,bitərəm,1,1
20077,bitəydim,1,1
20078,bitəşviş,1,1
20079,bivaxtəvü,1,1
20080,bivǝfanı,1,1
20081,bivəch,1,1
20082,bivədə,1,1
20083,bivəfadı,1,1
20084,bivəfadır,1,1
20085,bivəfadə,1,1
20086,bivəfalərdən,1,1
20087,bivəfanın,1,1
20088,bivəfasənmiş,1,1
20089,bivəhmü,1,1
20090,bivеc,1,1
20091,bixabimi,1,1
20092,bixaniman,1,1
20093,bixilaf,1,1
20094,bixudəm,1,1
20095,bixurdu,1,1
20096,bixǝbǝr,1,1
20097,bixǝbǝrdir,1,1
20098,bixəbərdi,1,1
20099,bixəbərdü,1,1
20100,bixəbərlər,1,1
20101,bixəbərsənmi,1,1
20102,biya,1,1
20103,biyabandır,1,1
20104,biyabanlarda,1,1
20105,biyabanə,1,1
20106,biyanı,1,1
20107,bizik,1,1
20108,bizimdi,1,1
20109,bizimki,1,1
20110,bizimləsən,1,1
20111,bizimçim,1,1
20112,bizimçin,1,1
20113,bizimçün,1,1
20114,bizlən,1,1
20115,bizlərdə,1,1
20116,bizmişik,1,1
20117,biznən,1,1
20118,bizüz,1,1
20119,bizəbana,1,1
20120,bizəvacibdir,1,1
20121,bizəvalidir,1,1
20122,bizəvalın,1,1
20123,bizəvalədir,1,1
20124,biçarani,1,1
20125,biçarǝlǝr,1,1
20126,biçarəni,1,1
20127,biçarəyi,1,1
20128,biçarəyə,1,1
20129,biçarәni,1,1
20130,biçdi,1,1
20131,biçdilər,1,1
20132,biçdin,1,1
20133,biçdirdi,1,1
20134,biçdirdin,1,1
20135,biçdirirdi,1,1
20136,biçilib,1,1
20137,biçilirdi,1,1
20138,biçilməz,1,1
20139,biçiləsidimi,1,1
20140,biçimdə,1,1
20141,biçin,1,1
20142,biçinlə,1,1
20143,biçinnən,1,1
20144,biçə,1,1
20145,biçən,1,1
20146,biçəndə,1,1
20147,biçər,1,1
20148,biçərik,1,1
20149,biçəsi,1,1
20150,biğəş,1,1
20151,bişekk,1,1
20152,bişib,1,1
20153,bişir,1,1
20154,bişirdilər,1,1
20155,bişirdiyi,1,1
20156,bişirgil,1,1
20157,bişirmişəm,1,1
20158,bişirərdi,1,1
20159,bişirərsən,1,1
20160,bişümarımdan,1,1
20161,bişüur,1,1
20162,bişəkdir,1,1
20163,bişəyə,1,1
20164,biǝdǝb,1,1
20165,biədəban,1,1
20166,biədəbdən,1,1
20167,biəman,1,1
20168,biəmanət,1,1
20169,biəməldir,1,1
20170,biəndiş,1,1
20171,biəqlü,1,1
20172,biəsrar,1,1
20173,biətü,1,1
20174,biеlmü,1,1
20175,biеtidalımdan,1,1
20176,biхumarədir,1,1
20177,blisdən,1,1
20178,blr,1,1
20179,bn,1,1
20180,bokratilər,1,1
20181,boldu,1,1
20182,boldur,1,1
20183,bolluq,1,1
20184,bolluğunda,1,1
20185,bolmuş,1,1
20186,bolmuşdum,1,1
20187,bom,1,1
20188,boq,1,1
20189,borc,1,1
20190,borca,1,1
20191,borcluya,1,1
20192,borcum,1,1
20193,borcumu,1,1
20194,borcun,1,1
20195,borcundur,1,1
20196,borcunu,1,1
20197,bostaiımın,1,1
20198,bostandan,1,1
20199,bostançıya,1,1
20200,bostanıdır,1,1
20201,bostanımın,1,1
20202,bostanının,1,1
20203,boyadı,1,1
20204,boyamış,1,1
20205,boyamışam,1,1
20206,boyandıqca,1,1
20207,boyanma,1,1
20208,boyanmışdır,1,1
20209,boyanıb,1,1
20210,boyanım,1,1
20211,boyanıram,1,1
20212,boyaqçı,1,1
20213,boyası,1,1
20214,boyayıb,1,1
20215,boyayıbdır,1,1
20216,boyayır,1,1
20217,boyağı,1,1
20218,boyağın,1,1
20219,boydadır,1,1
20220,boyinə,1,1
20221,boylanır,1,1
20222,boylayandan,1,1
20223,boylo,1,1
20224,boyludur,1,1
20225,boylum,1,1
20226,boynum,1,1
20227,boynumdan,1,1
20228,boynumu,1,1
20229,boynun,1,1
20230,boynundakı,1,1
20231,boynunun,1,1
20232,boyunca,1,1
20233,boyunun,1,1
20234,boyununda,1,1
20235,bozartdılar,1,1
20236,bozartdıqları,1,1
20237,bozartmadan,1,1
20238,bozartmanın,1,1
20239,bozlara,1,1
20240,bozlari,1,1
20241,boğar,1,1
20242,boğaz,1,1
20243,boğaza,1,1
20244,boğazda,1,1
20245,boğazdan,1,1
20246,boğazlarını,1,1
20247,boğazı,1,1
20248,boğazım,1,1
20249,boğazıma,1,1
20250,boğazında,1,1
20251,boğazının,1,1
20252,boğularsam,1,1
20253,boğun,1,1
20254,boğuşdurmuşdu,1,1
20255,boşaltmasa,1,1
20256,boşalur,1,1
20257,boşamaq,1,1
20258,boşanmışdan,1,1
20259,boşayaydı,1,1
20260,boşayıb,1,1
20261,boşboğaz,1,1
20262,boşboğazlıqlar,1,1
20263,boşladım,1,1
20264,boşluğa,1,1
20265,boşqaba,1,1
20266,brahimdir,1,1
20267,brahimin,1,1
20268,braun,1,1
20269,brəhməndir,1,1
20270,brəhməndən,1,1
20271,bti,1,1
20272,btidada,1,1
20273,buayaqları,1,1
20274,bubbu,1,1
20275,bubbusan,1,1
20276,bubəkrdir,1,1
20277,bucaq,1,1
20278,bucaqlı,1,1
20279,bucağa,1,1
20280,bucağı,1,1
20281,bucağına,1,1
20282,bucağından,1,1
20283,bud,1,1
20284,buda,1,1
20285,budaqlamışdı,1,1
20286,budaqları,1,1
20287,budaqlarıyla,1,1
20288,budaqlarə,1,1
20289,budaqlı,1,1
20290,budayıb,1,1
20291,budağa,1,1
20292,budağım,1,1
20293,buduna,1,1
20294,budəğ,1,1
20295,bukub,1,1
20296,bul,1,1
20297,bulalar,1,1
20298,bulam,1,1
20299,bulamaz,1,1
20300,bulan,1,1
20301,bulanma,1,1
20302,bulanmaq,1,1
20303,bulanmazsan,1,1
20304,bulanmışdır,1,1
20305,bulaqda,1,1
20306,bularam,1,1
20307,bulari,1,1
20308,bularsan,1,1
20309,bulayacaqsan,1,1
20310,bulayardı,1,1
20311,bulağı,1,1
20312,bulağına,1,1
20313,bulağında,1,1
20314,bulağından,1,1
20315,bulağının,1,1
20316,bulağə,1,1
20317,bulaşmış,1,1
20318,bulaşır,1,1
20319,bulduq,1,1
20320,bulduqca,1,1
20321,bulduvü,1,1
20322,bulduğu,1,1
20323,bulduğum,1,1
20324,bulduğun,1,1
20325,bulmadılar,1,1
20326,bulmamış,1,1
20327,bulmamışdır,1,1
20328,bulman,1,1
20329,bulmasam,1,1
20330,bulmayan,1,1
20331,bulmayanlar,1,1
20332,bulmazdım,1,1
20333,bulmiyəsər,1,1
20334,bulmuşdu,1,1
20335,bulqara,1,1
20336,bulubsan,1,1
20337,buluddan,1,1
20338,buludlǝr,1,1
20339,buludsuz,1,1
20340,buludtək,1,1
20341,buludu,1,1
20342,bulududur,1,1
20343,buludum,1,1
20344,buludun,1,1
20345,bulundu,1,1
20346,bulunub,1,1
20347,bulursan,1,1
20348,bulutlardan,1,1
20349,bulənd,1,1
20350,bumudur,1,1
20351,bunadı,1,1
20352,buncağazdır,1,1
20353,bund,1,1
20354,bunnardan,1,1
20355,bunsuz,1,1
20356,bunumu,1,1
20357,bununçundur,1,1
20358,bunılması,1,1
20359,bunıı,1,1
20360,buqratın,1,1
20361,buradaca,1,1
20362,buralardan,1,1
20363,buraqdım,1,1
20364,burasın,1,1
20365,burasını,1,1
20366,burax,1,1
20367,buraxa,1,1
20368,buraxacam,1,1
20369,buraxan,1,1
20370,buraxar,1,1
20371,buraxdığım,1,1
20372,buraxma,1,1
20373,buraxmaq,1,1
20374,buraxmaram,1,1
20375,buraxmax,1,1
20376,buraxmaz,1,1
20377,buraxmışız,1,1
20378,buraxım,1,1
20379,buraxın,1,1
20380,burayatək,1,1
20381,burayə,1,1
20382,buraхan,1,1
20383,buraхdın,1,1
20384,buraхlı,1,1
20385,buraхmışam,1,1
20386,burdaca,1,1
20387,burdadır,1,1
20388,burdakıların,1,1
20389,burdaydılar,1,1
20390,burden,1,1
20391,buriyasında,1,1
20392,burma,1,1
20393,burnundan,1,1
20394,burovuz,1,1
20395,burulması,1,1
20396,burünmək,1,1
20397,busi,1,1
20398,busitani,1,1
20399,busitanə,1,1
20400,bustanı,1,1
20401,bustanım,1,1
20402,bustanımdır,1,1
20403,bustanə,1,1
20404,busudur,1,1
20405,busǝ,1,1
20406,busədən,1,1
20407,busəyə,1,1
20408,butasında,1,1
20409,butağının,1,1
20410,buxaqda,1,1
20411,buxaqdan,1,1
20412,buxaqlarından,1,1
20413,buxaqü,1,1
20414,buxara,1,1
20415,buxaranın,1,1
20416,buxağına,1,1
20417,buxağında,1,1
20418,buxun,1,1
20419,buxunlu,1,1
20420,buxununa,1,1
20421,buy,1,1
20422,buyin,1,1
20423,buyinə,1,1
20424,buylu,1,1
20425,buynuza,1,1
20426,buynuzların,1,1
20427,buynuzlarıyla,1,1
20428,buynuzuna,1,1
20429,buyruğıylən,1,1
20430,buyu,1,1
20431,buyundan,1,1
20432,buyuran,1,1
20433,buyuranda,1,1
20434,buyurasan,1,1
20435,buyurdun,1,1
20436,buyurmaq,1,1
20437,buyurmazdılar,1,1
20438,buyurmuşduq,1,1
20439,buyursun,1,1
20440,buyü,1,1
20441,buzinə,1,1
20442,buzovdan,1,1
20443,buzovlu,1,1
20444,buzu,1,1
20445,buzxanəsi,1,1
20446,buzəvü,1,1
20447,buğdaya,1,1
20448,buğdayı,1,1
20449,buğdayıdır,1,1
20450,buğumbabuğum,1,1
20451,buınların,1,1
20452,buş,1,1
20453,böcək,1,1
20454,böhran,1,1
20455,böhrani,1,1
20456,böhtandan,1,1
20457,böhtani,1,1
20458,böhtanə,1,1
20459,bölgüdə,1,1
20460,bölgünü,1,1
20461,bölmüş,1,1
20462,bölüb,1,1
20463,bölün,1,1
20464,bölünmüş,1,1
20465,bölərik,1,1
20466,böyləmi,1,1
20467,böyründəsə,1,1
20468,böyüdü,1,1
20469,böyüdüyü,1,1
20470,böyüklüyümlə,1,1
20471,böyüklüyün,1,1
20472,böyüklüyünü,1,1
20473,böyüklərdən,1,1
20474,böyükrək,1,1
20475,böyümüşdü,1,1
20476,böyürdən,1,1
20477,böyütsə,1,1
20478,böyüyüncə,1,1
20479,böyüyəndə,1,1
20480,bükdü,1,1
20481,bükə,1,1
20482,bükələr,1,1
20483,bükənlər,1,1
20484,bükərlər,1,1
20485,bülbülasa,1,1
20486,bülbüldür,1,1
20487,bülbüldǝn,1,1
20488,bülbüller,1,1
20489,bülbüllərdən,1,1
20490,bülbüllərə,1,1
20491,bülbülnü,1,1
20492,bülbülnün,1,1
20493,bülbülüdür,1,1
20494,bülfüzul,1,1
20495,bülhəvəs,1,1
20496,büllurdan,1,1
20497,büllurdandı,1,1
20498,bülövün,1,1
20499,bülǝnd,1,1
20500,büləndməkan,1,1
20501,büləndü,1,1
20502,büman,1,1
20503,bünyadına,1,1
20504,bünyadını,1,1
20505,bünyani,1,1
20506,bünövrəsini,1,1
20507,büqəni,1,1
20508,büqəyi,1,1
20509,büraqı,1,1
20510,bürc,1,1
20511,bürcisü,1,1
20512,bürcündǝ,1,1
20513,bürcünün,1,1
20514,bürcə,1,1
20515,bürdi,1,1
20516,bürhanı,1,1
20517,bürhanın,1,1
20518,bürhǝnǝ,1,1
20519,bürkü,1,1
20520,bürqdən,1,1
20521,bürqə,1,1
20522,bürqəi,1,1
20523,bürrani,1,1
20524,bürranı,1,1
20525,bürudət,1,1
20526,bürudətdir,1,1
20527,büryandır,1,1
20528,büryani,1,1
20529,büryanü,1,1
20530,büryanı,1,1
20531,bürümür,1,1
20532,bürüməz,1,1
20533,bürünmek,1,1
20534,bürüyübdü,1,1
20535,bürüyər,1,1
20536,bürüşmüşdük,1,1
20537,bürəbbüküm,1,1
20538,bürəbbüm,1,1
20539,bürəhmən,1,1
20540,bürəhnə,1,1
20541,bürəhnəvü,1,1
20542,büsatdan,1,1
20543,büsatlar,1,1
20544,büsatü,1,1
20545,büsatə,1,1
20546,büsyar,1,1
20547,bütdür,1,1
20548,bütkədəvü,1,1
20549,bütlani,1,1
20550,bütlərdən,1,1
20551,bütlərin,1,1
20552,bütpǝrǝst,1,1
20553,bütpərəst,1,1
20554,bütpərəsti,1,1
20555,bütxanǝlǝr,1,1
20556,bütxanədir,1,1
20557,bütxanədən,1,1
20558,bütxanələr,1,1
20559,bütxanəsi,1,1
20560,bütüm,1,1
20561,bütünün,1,1
20562,bütə,1,1
20563,büxlü,1,1
20564,büzürgi,1,1
20565,büzğalə,1,1
20566,büğzü,1,1
20567,bı,1,1
20568,bıy,1,1
20569,bıçaq,1,1
20570,bıçağından,1,1
20571,bıçqıdan,1,1
20572,bığlarında,1,1
20573,bığlarını,1,1
20574,bığlarının,1,1
20575,bığın,1,1
20576,bǝabü,1,1
20577,bǝbrü,1,1
20578,bǝdnami,1,1
20579,bǝdrdir,1,1
20580,bǝha,1,1
20581,bǝhasidir,1,1
20582,bǝhayi,1,1
20583,bǝhrinǝ,1,1
20584,bǝhrü,1,1
20585,bǝhrǝmǝnd,1,1
20586,bǝhs,1,1
20587,bǝhǝqqi,1,1
20588,bǝlası,1,1
20589,bǝlavü,1,1
20590,bǝlayi,1,1
20591,bǝli,1,1
20592,bǝnd,1,1
20593,bǝndinǝ,1,1
20594,bǝndü,1,1
20595,bǝndǝdǝn,1,1
20596,bǝndǝnizdǝ,1,1
20597,bǝnzi,1,1
20598,bǝqqeyi,1,1
20599,bǝrat,1,1
20600,bǝrgi,1,1
20601,bǝrhǝm,1,1
20602,bǝridir,1,1
20603,bǝrxurdar,1,1
20604,bǝrü,1,1
20605,bǝsi,1,1
20606,bǝsǝrdir,1,1
20607,bǝtǝrdir,1,1
20608,bǝxti,1,1
20609,bǝzl,1,1
20610,bǝzmin,1,1
20611,bəavazi,1,1
20612,bəbir,1,1
20613,bəbrliqa,1,1
20614,bəbrə,1,1
20615,bəbək,1,1
20616,bəbəkləri,1,1
20617,bəbəksiz,1,1
20618,bəbəktək,1,1
20619,bədahətən,1,1
20620,bədbaxtı,1,1
20621,bədbinə,1,1
20622,bədbəxtdən,1,1
20623,bədbəxtin,1,1
20624,bədbəxtlikdən,1,1
20625,bədbəxtəm,1,1
20626,bədbəхt,1,1
20627,bədcins,1,1
20628,bəddi,1,1
20629,bədguluq,1,1
20630,bədgümanəm,1,1
20631,bədhal,1,1
20632,bədhaləm,1,1
20633,bədhayə,1,1
20634,bədil,1,1
20635,bədin,1,1
20636,bədirlənmiş,1,1
20637,bədmənzər,1,1
20638,bədməstə,1,1
20639,bədnami,1,1
20640,bədniyyət,1,1
20641,bədrdir,1,1
20642,bədrim,1,1
20643,bədrivü,1,1
20644,bədruzigar,1,1
20645,bədrətdi,1,1
20646,bədtər,1,1
20647,bədxah,1,1
20648,bədxaha,1,1
20649,bədxahın,1,1
20650,bədxuyin,1,1
20651,bədxuyə,1,1
20652,bədzatdır,1,1
20653,bədövrani,1,1
20654,bədöy,1,1
20655,bədü,1,1
20656,bədəlidir,1,1
20657,bədələ,1,1
20658,bədəməl,1,1
20659,bədəndə,1,1
20660,bədənimdən,1,1
20661,bədəninə,1,1
20662,bədənli,1,1
20663,bədənçam,1,1
20664,bədəsildən,1,1
20665,bədəxş,1,1
20666,bədəxşani,1,1
20667,bədəxşanə,1,1
20668,bədəхşanım,1,1
20669,bəfərmani,1,1
20670,bəgdə,1,1
20671,bəgim,1,1
20672,bəgənməz,1,1
20673,bəhanədir,1,1
20674,bəhanəsiz,1,1
20675,bəhasidir,1,1
20676,bəhasinə,1,1
20677,bəhası,1,1
20678,bəhayim,1,1
20679,bəhayinə,1,1
20680,bəhaəddin,1,1
20681,bəhbəhanə,1,1
20682,bəhcətfəzayi,1,1
20683,bəheyraya,1,1
20684,bəhlulu,1,1
20685,bəhmanə,1,1
20686,bəhmən,1,1
20687,bəhmənə,1,1
20688,bəhramdan,1,1
20689,bəhrami,1,1
20690,bəhreyn,1,1
20691,bəhrin,1,1
20692,bəhrini,1,1
20693,bəhrizatun,1,1
20694,bəhrsən,1,1
20695,bəhrəmənd,1,1
20696,bəhrəsi,1,1
20697,bəhrəsini,1,1
20698,bəhrəvu,1,1
20699,bəhrəvər,1,1
20700,bəhrеyn,1,1
20701,bəhsindən,1,1
20702,bəhsini,1,1
20703,bəhsü,1,1
20704,bəhəqiqət,1,1
20705,bəhərləndi,1,1
20706,bəirin,1,1
20707,bəkarəti,1,1
20708,bəkliyəlim,1,1
20709,bəklərsən,1,1
20710,bəkrəs,1,1
20711,bəkülli,1,1
20712,bəlada,1,1
20713,bəladandı,1,1
20714,bəladurur,1,1
20715,bəlalar,1,1
20716,bəlalıdır,1,1
20717,bəlaləri,1,1
20718,bəlalərin,1,1
20719,bəlanı,1,1
20720,bəlasi,1,1
20721,bəlasinə,1,1
20722,bəlası,1,1
20723,bəlasıdır,1,1
20724,bəlasənmiş,1,1
20725,bəlayei,1,1
20726,bəlayəm,1,1
20727,bəlağə,1,1
20728,bəlağət,1,1
20729,bəlhüm,1,1
20730,bəlis,1,1
20731,bəllənər,1,1
20732,bəlxdə,1,1
20733,bələdi,1,1
20734,bələnibdi,1,1
20735,bəmdürür,1,1
20736,bəmü,1,1
20737,bən,1,1
20738,bənası,1,1
20739,bənat,1,1
20740,bənatüniəş,1,1
20741,bənbövşəm,1,1
20742,bənddir,1,1
20743,bəndim,1,1
20744,bəndində,1,1
20745,bəndivanın,1,1
20746,bəndləri,1,1
20747,bəndlərini,1,1
20748,bəndədi,1,1
20749,bəndədən,1,1
20750,bəndəfərman,1,1
20751,bəndəfərmandır,1,1
20752,bəndəlik,1,1
20753,bəndələrdə,1,1
20754,bəndəniz,1,1
20755,bəndəsən,1,1
20756,bəndəvü,1,1
20757,bəndəye,1,1
20758,bəndəyi,1,1
20759,bəndəyəm,1,1
20760,bəngim,1,1
20761,bənizin,1,1
20762,bənlər,1,1
20763,bənna,1,1
20764,bənnayə,1,1
20765,bənovşə,1,1
20766,bənzimi,1,1
20767,bənzimizi,1,1
20768,bənziyirsən,1,1
20769,bənzişi,1,1
20770,bənzə,1,1
20771,bənzədir,1,1
20772,bənzədirlər,1,1
20773,bənzədirsən,1,1
20774,bənzədübən,1,1
20775,bənzədərəm,1,1
20776,bənzəmir,1,1
20777,bənzətmin,1,1
20778,bənzətmə,1,1
20779,bənzətmək,1,1
20780,bənzətmərəm,1,1
20781,bənzətməsəm,1,1
20782,bənzəyirsən,1,1
20783,bənzəyərsən,1,1
20784,bənövşən,1,1
20785,bənövşəni,1,1
20786,bənövşəyi,1,1
20787,bənövşəyə,1,1
20788,bənəvşə,1,1
20789,bəqai,1,1
20790,bəqalər,1,1
20791,bəqasi,1,1
20792,bəqasinə,1,1
20793,bəqası,1,1
20794,bəqə,1,1
20795,bərabərim,1,1
20796,bərabərin,1,1
20797,bərabərisən,1,1
20798,bərabərə,1,1
20799,bərati,1,1
20800,bəratı,1,1
20801,bəratımın,1,1
20802,bərbadın,1,1
20803,bərbadə,1,1
20804,bərbətə,1,1
20805,bərcisə,1,1
20806,bərd,1,1
20807,bərfin,1,1
20808,bərfü,1,1
20809,bərg,1,1
20810,bərginə,1,1
20811,bərglərdən,1,1
20812,bərgüzar,1,1
20813,bərim,1,1
20814,bərinimdir,1,1
20815,bərkamal,1,1
20816,bərkimə,1,1
20817,bərkitdik,1,1
20818,bərkitmə,1,1
20819,bərkəmaldır,1,1
20820,bərmürad,1,1
20821,bərməkilərə,1,1
20822,bərnəs,1,1
20823,bərqindən,1,1
20824,bərqü,1,1
20825,bərrü,1,1
20826,bərrə,1,1
20827,bərtərəf,1,1
20828,bərxananı,1,1
20829,bərxürdar,1,1
20830,bərədən,1,1
20831,bərəkslikdən,1,1
20832,bərəkəti,1,1
20833,bərəsində,1,1
20834,bərəsinə,1,1
20835,bəsinə,1,1
20836,bəsirət,1,1
20837,bəsirətin,1,1
20838,bəsirətsiz,1,1
20839,bəsiti,1,1
20840,bəslədi,1,1
20841,bəslədigim,1,1
20842,bəsləmək,1,1
20843,bəsləməkdən,1,1
20844,bəsləməzdi,1,1
20845,bəslənərlər,1,1
20846,bəslərdimmi,1,1
20847,bəsləsin,1,1
20848,bəsləyir,1,1
20849,bəsləyirdi,1,1
20850,bəsləyirlər,1,1
20851,bəsləyənlər,1,1
20852,bəsrə,1,1
20853,bəsrətinlə,1,1
20854,bəssən,1,1
20855,bəstami,1,1
20856,bəsti,1,1
20857,bəstinin,1,1
20858,bəstər,1,1
20859,bəstərdir,1,1
20860,bəstərim,1,1
20861,bəstərəm,1,1
20862,bəsə,1,1
20863,bəsəm,1,1
20864,bəsəmər,1,1
20865,bəteyni,1,1
20866,bətha,1,1
20867,bətlimusdur,1,1
20868,bətndə,1,1
20869,bətriq,1,1
20870,bəxili,1,1
20871,bəxtimi,1,1
20872,bəxtindən,1,1
20873,bəxtinə,1,1
20874,bəxtitək,1,1
20875,bəxyələrdə,1,1
20876,bəxşişinə,1,1
20877,bəxşişü,1,1
20878,bəxşişə,1,1
20879,bəyana,1,1
20880,bəyanın,1,1
20881,bəyanına,1,1
20882,bəyanınız,1,1
20883,bəyazinə,1,1
20884,bəydü,1,1
20885,bəygilnən,1,1
20886,bəygilə,1,1
20887,bəyim,1,1
20888,bəyini,1,1
20889,bəyinən,1,1
20890,bəyli,1,1
20891,bəyliyin,1,1
20892,bəyliyə,1,1
20893,bəyləmən,1,1
20894,bəylərbəyi,1,1
20895,bəylərini,1,1
20896,bəynən,1,1
20897,bəysən,1,1
20898,bəyəm,1,1
20899,bəyəndim,1,1
20900,bəyəndiyin,1,1
20901,bəyəndiyini,1,1
20902,bəyənibsən,1,1
20903,bəyənilmiş,1,1
20904,bəyənmirlər,1,1
20905,bəyənmirsən,1,1
20906,bəyənmiş,1,1
20907,bəyənmişdi,1,1
20908,bəyənmədim,1,1
20909,bəyənməyibsə,1,1
20910,bəyənməyən,1,1
20911,bəyənməyəndə,1,1
20912,bəyənər,1,1
20913,bəzarə,1,1
20914,bəzirgandı,1,1
20915,bəzli,1,1
20916,bəzmidir,1,1
20917,bəzmim,1,1
20918,bəzmimdən,1,1
20919,bəzmindədir,1,1
20920,bəzmini,1,1
20921,bəzminin,1,1
20922,bəzminə,1,1
20923,bəzədilmiş,1,1
20924,bəzədiyini,1,1
20925,bəzəklim,1,1
20926,bəzəməkdə,1,1
20927,bəzəndiyi,1,1
20928,bəzəndə,1,1
20929,bəzənmişdir,1,1
20930,bəzənə,1,1
20931,bəzərkən,1,1
20932,bəzərsən,1,1
20933,bəzəsə,1,1
20934,bəzətdi,1,1
20935,bəzəyi,1,1
20936,bəzəyir,1,1
20937,bəzəyə,1,1
20938,bəzəyər,1,1
20939,bəççədani,1,1
20940,bəğayət,1,1
20941,bəğayətsiz,1,1
20942,bəğdad,1,1
20943,bəğra,1,1
20944,bəşarətlər,1,1
20945,bəşirdi,1,1
20946,bəşirlə,1,1
20947,bəşükranə,1,1
20948,bəşşara,1,1
20949,bəşərdə,1,1
20950,bəşərsən,1,1
20951,bəşərə,1,1
20952,bəхtili,1,1
20953,bəхtimmidir,1,1
20954,bəхş,1,1
20955,bе,1,1
20956,bеcərdim,1,1
20957,bеcərmək,1,1
20958,bеcərməmişdi,1,1
20959,bеcərənlər,1,1
20960,bеhiştim,1,1
20961,bеhiştin,1,1
20962,bеhtər,1,1
20963,bеkara,1,1
20964,bеli,1,1
20965,bеlində,1,1
20966,bеlindəki,1,1
20967,bеlindən,1,1
20968,bеlini,1,1
20969,bеlinən,1,1
20970,bеlləməyə,1,1
20971,bеlədir,1,1
20972,bеlələrinin,1,1
20973,bеrdanqa,1,1
20974,bеrdanqaya,1,1
20975,bеtər,1,1
20976,bеygirin,1,1
20977,bеyninə,1,1
20978,bеyti,1,1
20979,bеyvafadı,1,1
20980,bеyzaları,1,1
20981,bеzdi,1,1
20982,bеzdim,1,1
20983,bеzinən,1,1
20984,bеzmişəm,1,1
20985,bеzənhabеzən,1,1
20986,bеçələrin,1,1
20987,bеçənin,1,1
20988,bеşatana,1,1
20989,bеşatanın,1,1
20990,bеşatanını,1,1
20991,bеşdi,1,1
20992,bеşlik,1,1
20993,bоstanda,1,1
20994,bоyu,1,1
20995,bоyun,1,1
20996,bоşa,1,1
20997,bоşdur,1,1
20998,bәdәnin,1,1
20999,bәg,1,1
21000,bәlkә,1,1
21001,bәnd,1,1
21002,bәy,1,1
21003,bәyiniz,1,1
21004,ca,1,1
21005,cabbari,1,1
21006,cabbarlının,1,1
21007,cabəca,1,1
21008,cad,1,1
21009,cadudur,1,1
21010,cadugər,1,1
21011,cadugərlik,1,1
21012,cadusifǝt,1,1
21013,cafa,1,1
21014,cahalı,1,1
21015,cahamn,1,1
21016,cahandakı,1,1
21017,cahandar,1,1
21018,cahandarım,1,1
21019,cahangir,1,1
21020,cahanla,1,1
21021,cahannüma,1,1
21022,cahannümadur,1,1
21023,cahannümadü,1,1
21024,cahannümadır,1,1
21025,cahannüması,1,1
21026,cahanpərvər,1,1
21027,cahansan,1,1
21028,cahanım,1,1
21029,cahat,1,1
21030,cahatı,1,1
21031,cahillər,1,1
21032,cahillərin,1,1
21033,cahilsən,1,1
21034,cahilə,1,1
21035,cahin,1,1
21036,cahinin,1,1
21037,cahinə,1,1
21038,caiyi,1,1
21039,caiz,1,1
21040,caizmidir,1,1
21041,cakimdə,1,1
21042,calal,1,1
21043,calala,1,1
21044,calallı,1,1
21045,calalma,1,1
21046,calalın,1,1
21047,calalını,1,1
21048,calaq,1,1
21049,calayasan,1,1
21050,calunis,1,1
21051,camaatnaıı,1,1
21052,camaatının,1,1
21053,camahatnan,1,1
21054,camahatına,1,1
21055,camahatının,1,1
21056,camaldı,1,1
21057,camaldır,1,1
21058,camalımdı,1,1
21059,camdir,1,1
21060,camdır,1,1
21061,cameyi,1,1
21062,cameə,1,1
21063,camidən,1,1
21064,camü,1,1
21065,camıdır,1,1
21066,camıma,1,1
21067,camımız,1,1
21068,camında,1,1
21069,camının,1,1
21070,camıyam,1,1
21071,camışın,1,1
21072,camədən,1,1
21073,caməm,1,1
21074,caməsin,1,1
21075,canam,1,1
21076,canandı,1,1
21077,canandır,1,1
21078,cananimi,1,1
21079,cananma,1,1
21080,canansan,1,1
21081,cananıdır,1,1
21082,cananıma,1,1
21083,cananımda,1,1
21084,cananımı,1,1
21085,cananımın,1,1
21086,cananǝlǝr,1,1
21087,cananǝmizdir,1,1
21088,cananədi,1,1
21089,cananədən,1,1
21090,cananənin,1,1
21091,cananəsi,1,1
21092,cananә,1,1
21093,canbazi,1,1
21094,canbəxşinlə,1,1
21095,canbəxşlikdən,1,1
21096,canbəxşü,1,1
21097,candandır,1,1
21098,cane,1,1
21099,canfǝda,1,1
21100,canfəzayi,1,1
